Country,Year,Month,Date,"M3 (UOM:INR(IndianRupees)), Scaling Factor:10000000","M3 Including Merger (UOM:INR(IndianRupees)), Scaling Factor:10000000","Currency With The Public (UOM:INR(IndianRupees)), Scaling Factor:10000000","Demand Deposits With Banks (UOM:INR(IndianRupees)), Scaling Factor:10000000","Time Deposits With Banks (UOM:INR(IndianRupees)), Scaling Factor:10000000","Time Deposits With Banks Including Merger (UOM:INR(IndianRupees)), Scaling Factor:10000000","Other Deposits With Reserve Bank (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Net Bank Credit To Government (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Net Bank Credit To Government Including Merger (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Net Bank Credit To Government Including Merger From Reserve Bank (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Net Credit Of Other Banks To Government Including Merger (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Net Bank Credit Of Other Banks Including Merger To Government Including Merger (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Bank Credit To Commercial Sector (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Bank Credit To Commercial Sector Including Merger (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Bank Credit To Commercial Sector From Reserve Bank (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Bank Credit To Commercial By Other Banks (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Bank Credit To Commercial By Other Banks Includimg Merger (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Net Foreign Exchange Assets Of Banking Sector (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Governments Currency Liabilities To The Public (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Banking Sectors Net Non Monetary Liabilities (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Banking Sectors Net Non Monetary Liabilities Including Merger (UOM:INR(IndianRupees)), Scaling Factor:10000000","Sources Of Net Non Monetary Liabilities Of Reserve Bank Of India (Rbi) Under Banking Sectors Net Non-Monetary Liabilities (UOM:INR(IndianRupees)), Scaling Factor:10000000",observation_year,observation_month,observation_quarter,observation_week,observation_day,month_name,m3_pct_change,net_fx_assets_pct_change
India,"Calendar Year (Jan - Dec), 2022","November, 2022",2022-11-04,21458444.09,23143686.34,3083069.379,2197740.297,16106806.01,17510888.64,70828.40009,6608772.817,7250237.568,1226985.73,5381787.087,6005323.618,13656653.0,14870756.57,12678.13,13643974.87,14866712.37,4469807.512,29211.71947,3305758.105,4087232.343,1266309.0,2022,11,4,44,4,November,0.7346501386775284,0.7857340980182315
India,"Calendar Year (Jan - Dec), 2022","November, 2022",2022-11-18,21399921.34,23143686.34,3093618.044,2192060.228,16043533.62,17510888.64,70709.44092,6612762.11,7250237.568,1226047.02,5386715.09,6005323.618,13679367.37,14870756.57,14661.11,13664706.26,14866712.37,4572052.009,29211.71947,3493471.876,4087232.343,1381794.0,2022,11,4,46,18,November,-0.27272597097229845,2.2874474286757485
India,"Calendar Year (Jan - Dec), 2022","December, 2022",2022-12-02,21616590.15,23143686.34,3088378.591,2230486.721,16232494.32,17510888.64,65230.51092,6738910.923,7250237.568,1318497.15,5420413.773,6005323.618,13845336.78,14870756.57,19799.47,13825537.31,14866712.37,4662085.669,29383.89585,3658876.613,4087232.343,1439447.0,2022,12,4,48,2,December,1.0124747963208947,1.9692177565515667
India,"Calendar Year (Jan - Dec), 2022","December, 2022",2022-12-16,21484518.59,23143686.34,3127695.164,2173283.235,16119394.73,17510888.64,64145.46092,6525131.469,7250237.568,1097957.02,5427174.449,6005323.618,13888869.42,14870756.57,14282.02,13874587.4,14866712.37,4764176.936,29383.89585,3722785.044,4087232.343,1511530.0,2022,12,4,50,16,December,-0.6109731418486364,2.189819626843059
India,"Calendar Year (Jan - Dec), 2022","December, 2022",2022-12-30,21859234.62,23143686.34,3122235.839,2341935.669,16332130.87,17510888.64,62932.2437,6565472.208,7250237.568,1170253.36,5395218.848,6005323.618,14046876.59,14870756.57,19852.15,14027024.44,14866712.37,4749044.724,29600.49624,3531759.403,4087232.343,1495047.0,2022,12,4,52,30,December,1.7441211374148002,-0.31762489519762127
India,"Calendar Year (Jan - Dec), 2023","January, 2023",2023-01-13,21843078.71,23143686.34,3163730.153,2216265.947,16400756.45,17510888.64,62326.1637,6753826.498,7250237.568,1253931.52,5499894.978,6005323.618,14001764.76,14870756.57,3724.19,13998040.57,14866712.37,4747492.9,29600.49624,3689605.938,4087232.343,1503270.0,2023,1,1,2,13,January,-0.0739088549112199,-0.03267655055252394
India,"Calendar Year (Jan - Dec), 2023","January, 2023",2023-01-27,21895034.21,23143686.34,3169719.882,2296791.934,16364701.44,17510888.64,63820.9537,6657364.927,7250237.568,1162728.75,5494636.177,6005323.618,14072457.2,14870756.57,11223.45,14061233.75,14866712.37,4795224.15,29790.5317,3659802.602,4087232.343,1531718.0,2023,1,1,4,27,January,0.23785795349542393,1.0053990812708635
India,"Calendar Year (Jan - Dec), 2023","February, 2023",2023-02-10,21988001.46,23143686.34,3207072.675,2230889.206,16486209.88,17510888.64,63829.7008,6784534.751,7250237.568,1216726.76,5567807.991,6005323.618,14155163.99,14870756.57,11850.34,14143313.65,14866712.37,4769853.321,29790.5317,3751341.134,4087232.343,1535488.0,2023,2,1,6,10,February,0.42460426920702954,-0.5290853609001722
India,"Calendar Year (Jan - Dec), 2023","February, 2023",2023-02-24,22093331.39,23143686.34,3222736.658,2292581.119,16513884.66,17510888.64,64128.9508,6854245.976,7250237.568,1216524.75,5637721.226,6005323.618,14188367.68,14870756.57,12529.41,14175838.27,14866712.37,4734514.437,30006.68055,3713803.388,4087232.343,1496659.0,2023,2,1,8,24,February,0.47903366839234796,-0.7408798892078239
India,"Calendar Year (Jan - Dec), 2023","March, 2023",2023-03-10,22223721.35,23143686.34,3258092.885,2258851.144,16642515.54,17510888.64,64261.7808,6979996.174,7250237.568,1291300.6,5688695.574,6005323.618,14293531.91,14870756.57,18719.41,14274812.5,14866712.37,4688268.313,30006.68055,3768081.721,4087232.343,1450764.0,2023,3,1,10,10,March,0.5901779034510835,-0.9767870520910993
India,"Calendar Year (Jan - Dec), 2023","March, 2023",2023-03-24,22333226.85,23143686.34,3278333.622,2320597.545,16668965.71,17510888.64,65329.9708,6916057.972,7250237.568,1201650.88,5714407.092,6005323.618,14423483.21,14870756.57,20396.1,14403087.11,14866712.37,4931348.989,30006.68055,3967669.999,4087232.343,1612619.0,2023,3,1,12,24,March,0.49274150928821925,5.184871252482859
India,"Calendar Year (Jan - Dec), 2023","March, 2023",2023-03-31,22343760.32,23143686.34,3276435.898,2320597.545,16668965.71,17510888.64,77761.1708,7165532.642,7250237.568,1451125.55,5714407.092,6005323.618,14429636.07,14870756.57,26548.96,14403087.11,14866712.37,4912025.207,30285.47654,4193719.068,4087232.343,1587824.0,2023,3,1,13,31,March,0.04716501592334499,-0.39185590075055954
India,"Calendar Year (Jan - Dec), 2023","April, 2023",2023-04-07,22777267.5,23143686.34,3300397.525,2361555.71,17043901.65,17510888.64,71412.6108,7369873.343,7250237.568,1546809.81,5823063.533,6005323.618,14600338.47,14870756.57,20390.19,14579948.28,14866712.37,4946998.307,30285.47654,4170228.102,4087232.343,1630067.0,2023,4,2,14,7,April,1.940171098290766,0.7119894244467684
India,"Calendar Year (Jan - Dec), 2023","April, 2023",2023-04-21,22683199.37,23143686.34,3346486.175,2281765.218,16986639.39,17510888.64,68308.5808,7165546.577,7250237.568,1420099.33,5745447.247,6005323.618,14611581.08,14870756.57,21792.03,14589789.05,14866712.37,4953732.849,30285.47654,4077946.612,4087232.343,1614722.0,2023,4,2,16,21,April,-0.4129912861584373,0.13613390549318538
India,"Calendar Year (Jan - Dec), 2023","May, 2023",2023-05-05,22823219.22,23143686.34,3366933.421,2318606.571,17069463.82,17510888.64,68215.4008,7228348.161,7250237.568,1404198.69,5824149.471,6005323.618,14656472.44,14870756.57,22197.83,14634274.61,14866712.37,5033416.335,30481.55601,4125499.274,4087232.343,1639290.0,2023,5,2,18,5,May,0.6172843950099205,1.6085543655444567
India,"Calendar Year (Jan - Dec), 2023","May, 2023",2023-05-19,22766809.97,23143686.34,3371391.007,2260901.997,17066523.01,17510888.64,67993.9608,7135937.781,7250237.568,1284067.62,5851870.161,6005323.618,14633072.47,14870756.57,5863.2,14627209.27,14866712.37,5063228.617,30481.55601,4095910.453,4087232.343,1553549.296,2023,5,2,20,19,May,-0.2471572894965135,0.5922872263257606
India,"Calendar Year (Jan - Dec), 2023","June, 2023",2023-06-02,23008649.7,23143686.34,3282780.55,2323735.533,17332965.19,17510888.64,69168.4308,7314580.767,7250237.568,1406508.71,5908072.057,6005323.618,14747581.78,14870756.57,3751.65,14743830.13,14866712.37,5056284.37,30691.63485,4140488.849,4087232.343,1544588.789,2023,6,2,22,2,June,1.0622468862290013,-0.1371505718047894
India,"Calendar Year (Jan - Dec), 2023","June, 2023",2023-06-16,22858413.0,23143686.34,3269676.754,2299952.497,17220033.06,17510888.64,68750.6908,7167629.396,7250237.568,1223323.16,5944306.236,6005323.618,14762848.37,14870756.57,4865.39,14757982.98,14866712.37,5043498.418,30691.63485,4146254.81,4087232.343,1528668.567,2023,6,2,24,16,June,-0.6529574832024987,-0.2528724862838505
India,"Calendar Year (Jan - Dec), 2023","June, 2023",2023-06-30,23424748.01,23143686.34,3234608.299,2590246.193,17521213.32,17510888.64,78680.19959,7190341.002,7250237.568,1220251.32,5970089.682,6005323.618,15123403.29,14870756.57,5382.79,15118020.5,14866712.37,4960325.35,30924.62986,3880246.27,4087232.343,1482052.191,2023,6,2,26,30,June,2.4775779928379205,-1.649114584891298
India,"Calendar Year (Jan - Dec), 2023","July, 2023",2023-07-14,23297681.26,23143686.34,3236671.421,2321507.823,17664883.55,17510888.64,74618.46296,7362706.002,7250237.568,1244913.95,6117792.052,6005323.618,15484266.89,14870756.57,4044.2,15480222.69,14866712.37,5078999.92,30924.62986,4659216.183,4087232.343,1588785.477,2023,7,3,28,14,July,-0.5424466036763942,2.3924755258241337
India,"Calendar Year (Jan - Dec), 2023","July, 2023",2023-07-28,23409954.65,23259495.45,3215902.609,2398078.284,17724850.47,17574391.27,71123.28959,7337445.535,7224878.365,1197085.29,6140360.245,6027793.075,15525885.72,14915606.0,5144.13,15520741.59,14910461.87,5042787.337,31148.13882,4527312.073,3954924.383,1544151.607,2023,7,3,30,28,July,0.48190800083078855,-0.7129864849456324
India,"Calendar Year (Jan - Dec), 2023","August, 2023",2023-08-11,23478623.96,23330142.22,3215002.908,2320579.306,17871210.37,17722728.63,71831.38487,7467052.464,7354389.704,1252188.2,6214864.264,6102201.504,15598767.42,14995470.73,4112.82,15594654.6,14991357.91,5065342.0,31148.13882,4683686.055,4116208.345,1550423.415,2023,8,3,32,11,August,0.2933338019089238,0.4472657975185923
India,"Calendar Year (Jan - Dec), 2023","August, 2023",2023-08-25,23472704.7,23325908.56,3205302.396,2351355.108,17844160.07,17697363.93,71887.12487,7387273.97,7274510.65,1185246.37,6202027.6,6089264.28,15654653.63,15052452.01,5186.03,15649467.6,15047265.98,4994255.626,31399.86272,4594878.385,4026709.585,1510630.621,2023,8,3,34,25,August,-0.02521127307156812,-1.4033874514297273
India,"Calendar Year (Jan - Dec), 2023","September, 2023",2023-09-08,23626786.52,23482968.8,3209231.676,2339193.736,18006559.67,17862741.95,71801.43487,7529840.362,7416974.202,1244968.19,6284872.172,6172006.012,15772955.81,15178627.96,4421.16,15768534.65,15174206.8,5004196.444,31399.86272,4711605.959,4148229.669,1520372.489,2023,9,3,36,8,September,0.6564297637161598,0.1990450378280162
India,"Calendar Year (Jan - Dec), 2023","September, 2023",2023-09-22,23504297.57,23362300.86,3195975.837,2344131.451,17891449.37,17749452.66,72740.90487,7292666.516,7179701.536,1010573.33,6282093.186,6169128.206,15882467.29,15290026.83,5117.54,15877349.75,15284909.29,5095988.924,31399.86272,4798225.029,4234816.299,1507782.089,2023,9,3,38,22,September,-0.5184325422177616,1.8343100840906956
India,"Calendar Year (Jan - Dec), 2023","October, 2023",2023-10-06,23825453.0,23686340.85,3188081.178,2438545.504,18125377.55,17986265.4,73448.77007,7481629.898,7370467.168,1116641.78,6364988.118,6253825.388,16070974.34,15482055.96,5212.93,16065761.41,15476843.03,5065035.415,31648.58585,4823835.234,4262866.274,1469474.985,2023,10,4,40,6,October,1.3663689759012776,-0.6074092675951714
India,"Calendar Year (Jan - Dec), 2023","October, 2023",2023-10-20,23739933.21,23605738.18,3201682.401,2390413.661,18074897.21,17940702.18,72939.94007,7375380.423,7264123.593,1018573.65,6356806.773,6245549.943,16193204.18,15606773.96,5244.83,16187959.35,15601529.13,5047067.745,31648.58585,4907367.724,4343875.704,1473135.335,2023,10,4,42,20,October,-0.35894297581665624,-0.35473927678351114
India,"Calendar Year (Jan - Dec), 2023","November, 2023",2023-11-03,23947372.91,23815512.89,3206480.64,2430862.521,18235753.58,18103893.56,74276.16405,7531995.366,7424461.476,1116502.84,6415492.526,6307958.636,16326455.74,15742361.21,5236.83,16321218.91,15737124.38,5137193.516,31939.32817,5080211.038,4520442.638,1538377.772,2023,11,4,44,3,November,0.8738006891806149,1.7857055929016319
India,"Calendar Year (Jan - Dec), 2023","November, 2023",2023-11-17,23934978.33,23806744.0,3254799.039,2449083.732,18156731.29,18028496.96,74364.26405,7475374.914,7368870.824,1102322.7,6373052.214,6266548.124,16362043.58,15781445.28,5239.83,16356803.75,15776205.45,5174163.55,31939.32817,5108543.051,4549674.991,1608939.156,2023,11,4,46,17,November,-0.051757577111211095,0.7196542992755628
India,"Calendar Year (Jan - Dec), 2023","December, 2023",2023-12-01,24165366.02,24039273.56,3250153.775,2475751.395,18363876.47,18237784.01,75584.37405,7504000.374,7399637.684,1169687.12,6334313.254,6229950.564,16569623.49,15991430.79,5230.52,16564392.97,15986200.27,5244558.376,32264.47514,5185080.696,4628617.766,1661863.871,2023,12,4,48,1,December,0.9625565012993276,1.36050639528007
India,"Calendar Year (Jan - Dec), 2023","December, 2023",2023-12-15,24092311.15,23968340.68,3271641.114,2462241.997,18283332.79,18159362.32,75095.24157,7376546.379,7275740.589,1113338.92,6263207.459,6162401.669,16525346.08,15949940.25,5230.52,16520115.56,15944709.73,5323766.344,32264.47514,5165612.129,4613370.979,1737342.552,2023,12,4,50,15,December,-0.30231228419854705,1.5102886138605776
India,"Calendar Year (Jan - Dec), 2023","December, 2023",2023-12-29,24377277.38,24255990.32,3256114.696,2580489.518,18459622.16,18338335.1,81051.00744,7272617.421,7171807.121,979658.55,6292958.871,6192148.571,16709688.1,16136615.6,5080.05,16704608.05,16131535.55,5337928.712,32596.39892,4975553.251,4422957.511,1793209.724,2023,12,4,52,29,December,1.1828098525948239,0.26602159232556044
India,"Calendar Year (Jan - Dec), 2024","January, 2024",2024-01-12,24329720.79,24210360.95,3311870.188,2408007.276,18531377.93,18412018.09,78465.38744,7325127.243,7228506.633,1016036.66,6309090.583,6212469.973,16716630.69,16150090.09,5227.66,16711403.03,16144862.43,5282800.769,32596.39892,5027434.311,4483632.941,1740225.741,2024,1,1,2,12,January,-0.1950857319243382,-1.0327590714366175
India,"Calendar Year (Jan - Dec), 2024","January, 2024",2024-01-26,24417811.18,24301509.4,3323406.062,2497828.743,18516165.41,18399863.63,80410.95744,7210187.96,7116700.4,934359.37,6275828.59,6182341.03,16793223.66,16239987.68,5237.26,16787986.4,16234750.42,5275454.798,32887.43525,4893942.676,4363520.916,1721382.21,2024,1,1,4,26,January,0.36206905438966874,-0.13905447737319054
India,"Calendar Year (Jan - Dec), 2024","February, 2024",2024-02-09,24585981.74,24471527.33,3350822.768,2461884.818,18689548.58,18575094.17,83725.57744,7354963.242,7262132.992,998481.35,6356481.892,6263651.642,16901007.31,16352686.88,9177.81,16891829.5,16343509.07,5275289.958,32887.43525,4978166.208,4451469.938,1706358.41,2024,2,1,6,9,February,0.6887208634725805,-0.003124659509223804
India,"Calendar Year (Jan - Dec), 2024","February, 2024",2024-02-23,24606900.45,24494113.34,3361633.285,2510518.443,18650930.21,18538143.1,83818.50744,7315466.965,7223793.815,964995.81,6350471.155,6258798.005,16970977.18,16434572.18,11120.99,16959856.19,16423451.19,5284622.377,33197.68942,4997363.763,4482072.723,1699562.689,2024,2,1,8,23,February,0.08508389138663919,0.17690817138587
India,"Calendar Year (Jan - Dec), 2024","March, 2024",2024-03-08,24847705.49,24737211.18,3382800.671,2519150.085,18862203.06,18751708.75,83551.67656,7541769.744,7450054.624,1134271.9,6407497.844,6315782.724,17073515.79,16541584.78,11400.88,17062114.91,16530183.9,5413515.315,33197.68942,5214293.047,4701141.227,1756588.528,2024,3,1,10,8,March,0.9786077709758922,2.439018889239364
India,"Calendar Year (Jan - Dec), 2024","March, 2024",2024-03-22,24938758.85,24830516.37,3418888.334,2586888.119,18848160.22,18739917.74,84822.17055,7404752.387,7313197.067,994394.25,6410358.137,6318802.817,17200296.97,16669610.49,11871.46,17188425.51,16657739.03,5533041.953,33197.68942,5232530.154,4718530.834,1774932.813,2024,3,1,12,22,March,0.3664457470193616,2.2079301718942235
India,"Calendar Year (Jan - Dec), 2024","March, 2024",2024-03-31,24939860.45,24831617.97,3410275.867,2586888.119,18848160.22,18739917.74,94536.24055,7603570.897,7512015.577,1193212.76,6410358.137,6318802.817,17202831.62,16672145.14,14406.11,17188425.51,16657739.03,5567503.558,33431.6623,5467477.289,4953477.969,1790134.017,2024,3,1,13,31,March,0.004417220626828922,0.6228328881785483
India,"Calendar Year (Jan - Dec), 2024","April, 2024",2024-04-05,25487257.19,25378472.54,3430787.644,2739517.775,19230531.62,19121746.97,86420.15055,7735215.958,7647354.898,1273550.47,6461665.488,6373804.428,17346133.93,16821877.22,11423.93,17334710.0,16810453.29,5576911.817,33431.6623,5204436.184,4701103.064,1797931.767,2024,4,2,14,5,April,2.194866892288494,0.16898523551871492
India,"Calendar Year (Jan - Dec), 2024","April, 2024",2024-04-19,25259957.58,25153975.39,3454254.536,2606729.472,19112621.62,19006639.43,86351.95055,7676346.481,7589042.991,1221629.22,6454717.261,6367413.771,17250208.85,16729390.63,10804.26,17239404.59,16718586.37,5520760.808,33431.6623,5220790.23,4718650.71,1752988.927,2024,4,2,16,19,April,-0.8918166764887658,-1.0068477114670404
India,"Calendar Year (Jan - Dec), 2024","May, 2024",2024-05-03,25463662.17,25361024.54,3470074.885,2583927.829,19320613.99,19217976.36,89045.46965,7664267.723,7578908.433,1138506.65,6525761.073,6440401.783,17396143.0,16879025.87,11271.99,17384871.01,16867753.88,5530026.501,33632.06431,5160407.113,4660568.323,1769435.891,2024,5,2,18,3,May,0.8064328269548948,0.1678336251513146
India,"Calendar Year (Jan - Dec), 2024","May, 2024",2024-05-17,25353391.36,25253943.58,3488253.987,2552107.118,19225635.44,19126187.66,87394.81221,7615418.581,7530022.471,1109882.64,6505535.941,6420139.831,17365107.14,16850449.08,11374.49,17353732.65,16839074.59,5584382.947,33632.06431,5245149.376,4744542.986,1831016.425,2024,5,2,20,17,May,-0.43305165322966577,0.9829328302526363
India,"Calendar Year (Jan - Dec), 2024","May, 2024",2024-05-31,25610093.35,25514914.52,3468799.123,2651468.253,19398657.24,19303478.41,91168.73221,7454906.05,7370023.77,966035.99,6488870.06,6403987.78,17547319.16,17036240.56,11371.61,17535947.55,17024868.95,5615739.205,33857.58002,5041728.64,4540946.59,1610515.142,2024,5,2,22,31,May,1.0124956711116795,0.5614990644014828
India,"Calendar Year (Jan - Dec), 2024","June, 2024",2024-06-14,25444042.12,25351037.94,3489605.348,2535410.572,19329082.64,19236078.46,89943.56088,7510409.19,7425491.04,973577.83,6536831.36,6451913.21,17470960.1,16964445.2,11369.61,17459590.49,16953075.59,5631810.592,33857.58002,5202995.342,4704566.472,1647531.022,2024,6,2,24,14,June,-0.6483819786623379,0.28618471074459695
India,"Calendar Year (Jan - Dec), 2024","June, 2024",2024-06-28,25791104.4,25701707.63,3446054.522,2746236.761,19503047.0,19413650.23,95766.12088,7489485.427,7424140.947,1026141.64,6463343.787,6397999.307,17648993.09,17148762.33,10921.84,17638071.25,17137840.49,5653720.343,34065.37039,5035159.833,4558981.363,1631829.262,2024,6,2,26,28,June,1.3640217948200695,0.38903565100578685
India,"Calendar Year (Jan - Dec), 2024","July, 2024",2024-07-12,25701087.42,25614380.25,3468892.614,2533568.121,19606655.88,19519948.71,91970.81088,7694364.241,7629016.001,1081536.44,6612827.801,6547479.561,17576178.29,17081633.37,11106.88,17565071.41,17070526.49,5785394.849,34065.37039,5388915.329,4915729.339,1719123.828,2024,7,3,28,12,July,-0.34902336326472216,2.328988666074183
India,"Calendar Year (Jan - Dec), 2024","July, 2024",2024-07-26,25673512.63,25590310.87,3426088.84,2587413.066,19568786.15,19485584.39,91224.58088,7678212.507,7612860.837,1060910.01,6617302.497,6551950.827,17577817.6,17084181.19,10934.92,17566882.68,17073246.27,5800753.745,34306.01106,5417577.235,4941790.915,1718640.105,2024,7,3,30,26,July,-0.10729036304722994,0.2654770573291998
India,"Calendar Year (Jan - Dec), 2024","August, 2024",2024-08-09,25809602.88,25728939.34,3425336.191,2557746.124,19733818.76,19653155.22,92701.80088,7739908.486,7674994.776,1107751.69,6632156.796,6567243.086,17644067.35,17155454.19,10439.44,17633627.91,17145014.75,5837528.278,34306.01106,5446207.248,4973343.918,1816317.887,2024,8,3,32,9,August,0.5300803671133725,0.6339612853191401
India,"Calendar Year (Jan - Dec), 2024","August, 2024",2024-08-23,25783047.55,25704100.49,3404741.114,2588482.333,19698001.83,19619054.77,91822.27088,7694768.779,7629866.379,1025544.8,6669223.979,6604321.579,17709791.63,17224459.69,10306.96,17699484.67,17214152.73,5930301.235,34306.01106,5586120.097,5114832.817,1893229.444,2024,8,3,34,23,August,-0.10288933976808634,1.5892506653824023
India,"Calendar Year (Jan - Dec), 2024","September, 2024",2024-09-06,26010846.23,25933895.67,3403962.366,2599981.947,19913292.09,19836341.53,93609.82589,7854015.268,7790330.288,1165032.04,6688983.228,6625298.248,17810857.45,17332342.16,8853.06,17802004.39,17323489.1,5993724.875,34594.3442,5682345.705,5217095.995,1942038.779,2024,9,3,36,6,September,0.8835211569083956,1.0694842890219602
India,"Calendar Year (Jan - Dec), 2024","September, 2024",2024-09-20,25954323.79,25878848.36,3392284.391,2640984.043,19826970.39,19751494.96,94084.96934,7626155.198,7562613.638,921112.39,6705042.808,6641501.248,17889363.9,17412955.14,10588.86,17878775.04,17402366.28,5991647.975,34594.3442,5587437.623,5122962.733,1957329.566,2024,9,3,38,20,September,-0.2173033491498222,-0.034651240143890316
India,"Calendar Year (Jan - Dec), 2024","October, 2024",2024-10-04,26368672.67,26294603.72,3385407.441,2735672.689,20151734.33,20077665.38,95858.20787,7890209.615,7826654.615,1127975.51,6762234.105,6698679.105,18063789.65,17596094.17,8715.34,18055074.31,17587378.83,6093353.31,34832.89008,5713512.796,5256331.266,1976048.382,2024,10,4,40,4,October,1.5964541528901144,1.6974517766124242
India,"Calendar Year (Jan - Dec), 2024","October, 2024",2024-10-18,26289281.97,26216710.5,3415232.583,2687986.303,20087771.51,20015200.04,98291.57787,7925482.475,7863892.635,1132432.92,6793049.555,6731459.715,18005269.11,17539624.65,9175.47,17996093.64,17530449.18,5992867.64,34832.89008,5669170.14,5214507.31,1926618.242,2024,10,4,42,18,October,-0.3010796219952594,-1.6491029633074028
